,obs_date_time,obs_location,sky_cover,precip_type,air_temp_min,air_temp_max,air_temp_current,snow_height,new_snow_height,wind_direction,wind_speed,wind_gust,hazard
1773,2018-03-20 06:00:00,SS Creek DOT,OVC,RA,1.6,3.8,1.7,0.0,0.0,SE,3.1,7.2,1.0
1774,2018-03-20 06:00:00,Snettisham Dorm,OVC,SN,0.0,3.0,0.2,91.0,6.0,N,0.0,6.3,1.0
1775,2018-03-20 06:00:00,4-4 Diverter,X,RS,2.1,4.1,2.4,79.0,7.0,SW,1.0,3.5,1.0
1778,2018-03-21 06:00:00,Mt Roberts Tram,BKN,NO,-3.8,-0.1,-3.8,115.5,7.3,NW,0.1,1.1,1.0
1779,2018-03-21 06:00:00,Speel Arm Balcony,BKN,NO,-4.0,0.5,-4.0,71.0,2.0,SSW,0.8,4.6,1.0
1780,2018-03-21 06:00:00,SS Creek DOT,BKN,NO,-0.5,4.7,-0.5,1.0,1.0,NW,0.6,6.9,1.0
1781,2018-03-21 06:00:00,Snettisham Dorm,BKN,NO,0.0,4.0,-1.5,89.0,1.0,N,0.0,12.2,1.0
1782,2018-03-21 06:00:00,4-4 Diverter,BKN,NO,-1.3,5.2,-1.3,76.0,7.0,N,0.5,4.1,1.0
1785,2018-03-22 06:00:00,Mt Roberts Tram,OVC,NO,-4.6,-0.8,-2.0,133.2,0.0,N,1.1,5.9,2.0
1786,2018-03-22 06:00:00,Speel Arm Balcony,OVC,NO,-4.3,0.6,-1.3,69.0,0.0,N,7.7,14.2,1.0
1787,2018-03-22 06:00:00,SS Creek DOT,OVC,NO,-1.5,4.5,3.1,0.0,0.0,W,2.8,15.8,2.0
1788,2018-03-22 06:00:00,Snettisham Dorm,OVC,NO,0.0,5.9,2.8,86.0,0.0,ESE,11.1,22.2,1.0
1789,2018-03-22 06:00:00,4-4 Diverter,OVC,NO,-1.3,5.9,3.0,77.0,0.0,NNE,4.4,10.1,1.0
1792,2018-03-23 06:00:00,Mt Roberts Tram,OVC,NO,-2.8,-2.0,-2.4,143.0,0.0,N,1.0,6.1,2.0
1793,2018-03-23 06:00:00,Speel Arm Balcony,OVC,NO,-2.9,-0.7,-2.9,68.0,0.0,NNE,5.0,13.9,1.0
1794,2018-03-23 06:00:00,SS Creek DOT,OVC,NO,1.7,3.6,2.6,0.0,0.0,SSW,2.8,24.1,2.0
1795,2018-03-23 06:00:00,Snettisham Dorm,OVC,NO,0.9,3.7,1.5,86.0,0.0,ENE,4.0,22.1,1.0
1796,2018-03-23 06:00:00,4-4 Diverter,OVC,NO,0.9,4.2,1.0,76.0,0.0,NNE,3.7,11.1,1.0
1802,2018-03-24 06:00:00,Snettisham Dorm,FEW,NO,0.0,5.8,0.0,86.0,0.0,NNE,2.0,10.3,2.0
1809,2018-03-25 06:00:00,Snettisham Dorm,OVC,SN,0.0,5.2,0.0,86.0,0.0,ESE,5.9,8.8,1.0
1816,2018-03-26 06:00:00,Snettisham Dorm,FEW,NO,0.0,1.5,0.0,86.0,0.0,N,4.2,12.4,1.0
1820,2018-03-27 06:00:00,Mt Roberts Tram,X,SN,-6.2,-4.6,-4.6,133.1,8.0,N,0.0,4.0,2.0
1821,2018-03-27 06:00:00,Speel Arm Balcony,X,SN,-6.6,-4.6,-4.6,45.0,9.0,NNW,0.2,8.3,1.0
1822,2018-03-27 06:00:00,SS Creek DOT,OVC,SN,-2.6,0.4,-1.7,10.0,10.0,SE,1.1,11.9,2.0
1823,2018-03-27 06:00:00,Snettisham Dorm,X,SN,-3.7,0.6,-3.2,112.0,19.0,ENE,0.5,9.7,2.0
1824,2018-03-27 06:00:00,4-4 Diverter,X,SN,-3.4,-0.7,-3.3,84.0,10.0,SW,0.3,7.0,1.0
1827,2018-03-16 06:00:00,Mt Roberts Tram,OVC,NO,0.7,4.4,0.8,96.3,0.0,NNE,0.0,1.1,1.0
1828,2018-03-16 06:00:00,Speel Arm Balcony,OVC,NO,1.8,6.0,1.8,42.0,0.0,W,0.4,3.3,1.0
1829,2018-03-16 06:00:00,SS Creek DOT,OVC,RA,0.8,7.7,1.6,5.0,0.0,N,0.0,4.4,1.0
1830,2018-03-16 06:00:00,Snettisham Dorm,OVC,NO,-2.3,9.5,-1.8,91.0,0.0,ENE,0.4,4.0,2.0
1831,2018-03-16 06:00:00,4-4 Diverter,OVC,NO,1.4,10.7,1.4,81.0,0.0,SW,0.1,1.3,1.0
1834,2018-03-13 06:00:00,Mt Roberts Tram,BKN,NO,3.2,8.8,8.1,116.7,0.0,NNW,0.7,1.7,2.0
1835,2018-03-13 06:00:00,Speel Arm Balcony,OVC,NO,3.7,9.3,9.3,57.0,0.0,NW,2.4,6.1,2.0
1836,2018-03-13 06:00:00,SS Creek DOT,BKN,NO,1.9,4.2,2.2,13.0,0.0,N,0.0,3.6,2.0
1837,2018-03-13 06:00:00,Snettisham Dorm,OVC,NO,0.8,5.5,2.3,102.0,0.0,ENE,1.2,5.3,4.0
1838,2018-03-13 06:00:00,4-4 Diverter,BKN,NO,1.7,6.0,4.5,102.0,0.0,NNW,0.4,2.5,2.0
1841,2018-03-12 06:00:00,Mt Roberts Tram,OVC,RA,0.7,3.2,3.2,131.5,0.0,ESE,0.2,1.4,2.0
1842,2018-03-12 06:00:00,Speel Arm Balcony,OVC,RA,0.6,4.3,4.1,64.0,6.0,SW,0.4,5.8,2.0
1843,2018-03-12 06:00:00,SS Creek DOT,OVC,RA,1.8,5.7,2.5,15.0,0.0,N,0.0,7.8,2.0
1844,2018-03-12 06:00:00,Snettisham Dorm,OVC,RA,0.4,3.8,0.9,107.0,0.0,ESE,0.8,3.6,4.0
1845,2018-03-12 06:00:00,4-4 Diverter,OVC,RA,0.8,4.4,1.9,115.0,0.0,SSW,0.4,2.1,2.0
1848,2018-03-08 06:00:00,Mt Roberts Tram,X,SN,-4.4,-2.8,-3.7,125.4,14.9,N,0.0,0.9,2.0
1849,2018-03-08 06:00:00,Speel Arm Balcony,X,SN,-5.4,-3.2,-4.1,69.0,19.0,NNW,0.3,1.6,1.0
1850,2018-03-08 06:00:00,SS Creek DOT,OVC,SN,-1.0,0.1,-0.8,23.0,2.0,N,0.0,6.9,2.0
1851,2018-03-08 06:00:00,Snettisham Dorm,OVC,SN,-4.8,0.0,-3.3,119.0,9.0,NW,1.7,2.8,2.0
1852,2018-03-08 06:00:00,4-4 Diverter,X,SN,-4.1,-0.9,-2.2,113.0,18.0,N,0.0,1.1,1.0
1855,2018-03-07 06:00:00,Mt Roberts Tram,OVC,NO,-6.5,-4.2,-4.4,119.5,2.0,N,0.1,0.8,1.0
1856,2018-03-07 06:00:00,Speel Arm Balcony,OVC,NO,-8.6,-4.4,-5.4,54.0,11.0,NNE,0.3,2.6,1.0
1857,2018-03-07 06:00:00,SS Creek DOT,OVC,NO,-5.9,-0.8,-0.8,22.0,5.0,SE,1.9,4.7,1.0
1858,2018-03-07 06:00:00,Snettisham Dorm,OVC,NO,-13.3,-2.2,-4.8,112.0,9.0,NNE,1.5,5.5,1.0
1859,2018-03-07 06:00:00,4-4 Diverter,OVC,NO,-9.5,-2.6,-4.1,100.0,14.0,WSW,0.1,2.0,1.0
1862,2018-03-02 06:00:00,Mt Roberts Tram,CLR,NO,-10.5,-6.4,-10.5,126.6,0.0,NNW,1.4,4.9,2.0
1863,2018-03-02 06:00:00,Speel Arm Balcony,CLR,NO,-10.6,-6.0,-10.6,55.0,0.0,NNE,6.0,13.5,2.0
1864,2018-03-02 06:00:00,SS Creek DOT,CLR,NO,-5.3,-1.6,-5.3,23.0,0.0,WSW,5.3,16.1,2.0
1865,2018-03-02 06:00:00,Snettisham Dorm,CLR,NO,-5.9,-0.4,-5.8,107.0,0.0,E,5.4,18.8,2.0
1866,2018-03-02 06:00:00,4-4 Diverter,CLR,NO,-6.5,-2.1,-6.5,101.0,0.0,NNE,4.7,10.8,2.0
1869,2018-03-28 06:00:00,Mt Roberts Tram,OVC,NO,-4.2,0.8,-0.4,148.1,9.5,N,0.0,0.5,2.0
1870,2018-03-28 06:00:00,Speel Arm Balcony,X,NO,-4.8,1.0,-0.3,54.0,12.0,S,3.3,7.6,1.0
1871,2018-03-28 06:00:00,SS Creek DOT,OVC,NO,-1.7,3.9,2.5,2.54,0.0,ESE,0.3,10.0,2.0
1872,2018-03-28 06:00:00,Snettisham Dorm,OVC,NO,-3.2,3.4,2.3,107.0,0.0,W,4.3,9.2,2.0
1873,2018-03-28 06:00:00,4-4 Diverter,OVC,NO,-3.1,4.8,4.6,92.0,17.0,SSW,1.0,5.5,1.0
1876,2018-03-30 06:00:00,Mt Roberts Tram,CLR,NO,-2.0,2.5,-1.0,148.4,0.0,NNW,0.5,2.3,1.0
1877,2018-03-30 06:00:00,Speel Arm Balcony,CLR,NO,-1.4,3.9,-0.5,54.0,0.0,N,3.8,7.5,1.0
1878,2018-03-30 06:00:00,SS Creek DOT,CLR,NO,-0.5,8.8,1.3,0.0,0.0,WNW,2.2,6.9,1.0
1879,2018-03-30 06:00:00,Snettisham Dorm,CLR,NO,-1.8,9.0,-1.8,91.0,0.0,NNE,7.6,9.2,2.0
1880,2018-03-30 06:00:00,4-4 Diverter,CLR,NO,4.7,10.7,6.3,83.0,0.0,NNE,2.2,5.5,1.0
1883,2018-03-31 06:00:00,Mt Roberts Tram,SCT,NO,-2.7,-0.8,-2.7,146.0,0.0,N,0.9,2.7,1.0
1884,2018-03-31 06:00:00,Speel Arm Balcony,SCT,NO,-1.5,0.6,-1.4,51.0,0.0,N,2.7,6.5,1.0
1885,2018-03-31 06:00:00,SS Creek DOT,SCT,NO,0.0,4.4,2.8,0.0,0.0,ESE,2.8,13.9,1.0
1886,2018-03-31 06:00:00,Snettisham Dorm,SCT,NO,-2.6,5.6,-2.6,91.0,0.0,N,5.5,10.7,1.0
1887,2018-03-31 06:00:00,4-4 Diverter,SCT,NO,-0.2,7.0,1.1,82.0,0.0,NNE,1.6,5.9,1.0
1890,2018-04-01 06:00:00,Mt Roberts Tram,CLR,NO,-3.0,-1.1,-2.8,145.0,0.0,N,0.3,2.4,1.0
1891,2018-04-01 06:00:00,Speel Arm Balcony,CLR,NO,-1.4,0.9,-0.7,50.0,0.0,N,4.1,8.0,1.0
1892,2018-04-01 06:00:00,SS Creek DOT,CLR,NO,-2.3,4.6,-2.3,0.0,0.0,E,0.3,12.2,1.0
1893,2018-04-01 06:00:00,Snettisham Dorm,CLR,NO,-4.4,5.5,-4.2,91.0,0.0,E,3.6,11.7,1.0
1894,2018-04-01 06:00:00,4-4 Diverter,CLR,NO,0.8,5.8,0.8,81.0,0.0,NNE,1.8,6.6,1.0
1897,2018-04-02 06:00:00,Mt Roberts Tram,BKN,NO,-3.3,-0.3,-3.3,144.0,0.0,NNW,0.8,3.1,1.0
1898,2018-04-02 06:00:00,Speel Arm Balcony,OVC,NO,-1.9,1.7,-1.8,47.0,0.0,NNE,4.2,8.0,1.0
1899,2018-04-02 06:00:00,SS Creek DOT,BKN,NO,-1.9,5.8,1.7,0.0,0.0,NW,5.3,10.0,1.0
1900,2018-04-02 06:00:00,Snettisham Dorm,OVC,NO,-4.3,6.3,-0.1,90.0,0.0,NNE,2.4,8.9,1.0
1901,2018-04-02 06:00:00,4-4 Diverter,OVC,NO,0.5,5.7,2.4,81.0,0.0,NNE,2.9,6.1,1.0
1904,2018-04-03 06:00:00,Mt Roberts Tram,BKN,NO,-4.3,-2.3,-4.3,140.9,0.0,NNW,1.0,3.6,1.0
1905,2018-04-03 06:00:00,Speel Arm Balcony,BKN,NO,-2.3,-0.4,-2.3,44.0,0.0,N,4.2,9.3,1.0
1906,2018-04-03 06:00:00,SS Creek DOT,BKN,NO,0.7,2.6,0.7,0.0,0.0,ESE,3.9,14.4,1.0
1907,2018-04-03 06:00:00,Snettisham Dorm,BKN,NO,-1.0,3.8,-1.0,89.0,0.0,ENE,4.0,12.1,1.0
1908,2018-04-03 06:00:00,4-4 Diverter,BKN,NO,0.2,3.5,0.2,81.0,0.0,NNE,2.9,7.4,1.0
1911,2018-03-29 06:00:00,Mt Roberts Tram,FEW,NO,-2.6,1.6,-1.9,146.0,0.0,ENE,0.0,1.1,2.0
1912,2018-03-29 06:00:00,Speel Arm Balcony,FEW,NO,-1.1,0.8,-1.1,54.0,0.0,NNW,1.6,5.0,1.0
1913,2018-03-29 06:00:00,SS Creek DOT,X,NO,-0.2,4.5,-0.2,0.0,0.0,NW,0.6,6.7,2.0
1914,2018-03-29 06:00:00,Snettisham Dorm,X,NO,-0.2,7.7,-0.2,94.0,0.0,SE,0.9,6.4,2.0
1915,2018-03-29 06:00:00,4-4 Diverter,FEW,NO,3.3,13.6,6.1,85.0,0.0,N,0.3,4.0,1.0
1918,2018-04-04 06:00:00,Mt Roberts Tram,SCT,NO,-4.7,-2.4,-4.7,141.2,0.0,NW,0.4,3.3,1.0
1919,2018-04-04 06:00:00,Speel Arm Balcony,SCT,NO,-4.1,1.6,-4.1,44.0,0.0,NNW,1.7,7.9,1.0
1920,2018-04-04 06:00:00,SS Creek DOT,SCT,NO,-2.5,3.2,-2.0,0.0,0.0,NNW,1.4,10.0,1.0
1921,2018-04-04 06:00:00,Snettisham Dorm,SCT,NO,-1.3,-1.0,-1.2,89.0,0.0,ENE,3.5,7.7,1.0
1922,2018-04-04 06:00:00,4-4 Diverter,SCT,NO,-1.4,4.6,-1.4,80.0,0.0,NNE,0.8,6.3,1.0
1925,2018-04-05 06:00:00,Mt Roberts Tram,CLR,NO,-4.9,-0.8,-2.0,138.3,0.0,NNW,1.4,4.0,1.0
1926,2018-04-05 06:00:00,Speel Arm Balcony,CLR,NO,-4.3,0.5,-0.4,41.0,0.0,N,6.6,11.4,1.0
1927,2018-04-05 06:00:00,SS Creek DOT,CLR,NO,-2.7,4.4,3.3,0.0,0.0,ESE,2.5,12.5,1.0
1929,2018-04-05 06:00:00,4-4 Diverter,CLR,NO,-1.5,4.6,2.7,79.0,0.0,NNE,3.7,8.6,1.0
1932,2018-04-06 06:00:00,Mt Roberts Tram,BKN,NO,-2.2,3.2,0.7,138.3,0.0,N,2.1,5.2,1.0
1933,2018-04-06 06:00:00,Speel Arm Balcony,BKN,NO,-0.6,5.8,2.6,38.0,0.0,N,5.1,12.9,1.0
1934,2018-04-06 06:00:00,SS Creek DOT,BKN,NO,3.0,8.4,5.9,0.0,0.0,N,0.0,12.2,1.0
1936,2018-04-06 06:00:00,4-4 Diverter,BKN,NO,2.4,32.1,22.0,79.0,0.0,NNE,3.2,9.8,1.0
1939,2018-04-09 06:00:00,Mt Roberts Tram,X,RA,3.2,9.2,3.7,127.8,0.0,ESE,0.0,1.9,1.0
1940,2018-04-09 06:00:00,Speel Arm Balcony,X,RA,3.8,9.3,4.5,31.0,0.0,SSW,0.9,6.8,1.0
1941,2018-04-09 06:00:00,SS Creek DOT,OVC,RA,3.9,13.7,5.1,0.0,0.0,ESE,1.9,6.9,1.0
1943,2018-04-09 06:00:00,4-4 Diverter,X,RA,5.5,13.5,5.5,66.0,0.0,N,0.0,3.9,1.0
1946,2018-04-07 06:00:00,Mt Roberts Tram,CLR,NO,0.7,4.3,3.0,138.0,0.0,NNW,1.0,4.0,1.0
1947,2018-04-07 06:00:00,Speel Arm Balcony,CLR,NO,2.2,5.4,3.7,38.0,0.0,N,4.4,9.7,1.0
1949,2018-04-07 06:00:00,Snettisham Dorm,CLR,NO,0.8,9.0,1.6,84.0,0.0,NNE,5.8,10.8,1.0
1950,2018-04-07 06:00:00,4-4 Diverter,CLR,NO,4.8,22.0,6.4,75.0,0.0,NNE,2.0,7.5,1.0
1953,2018-04-08 06:00:00,Mt Roberts Tram,CLR,NO,3.0,7.9,6.1,133.3,0.0,NNE,0.6,4.2,1.0
1954,2018-04-08 06:00:00,Speel Arm Balcony,CLR,NO,3.7,8.5,5.8,35.0,0.0,NNW,2.6,9.7,1.0
1955,2018-04-08 06:00:00,SS Creek DOT,CLR,NO,2.7,13.4,3.8,0.0,0.0,N,0.3,10.3,1.0
1956,2018-04-08 06:00:00,Snettisham Dorm,CLR,NO,0.3,13.6,0.3,79.0,0.0,ENE,3.2,13.5,1.0
1957,2018-04-08 06:00:00,4-4 Diverter,CLR,NO,6.0,12.1,6.0,71.0,0.0,N,0.8,7.9,1.0
1960,2018-04-10 06:00:00,Mt Roberts Tram,OVC,RA,3.7,6.5,6.5,124.5,0.0,NNW,1.0,2.7,1.0
1961,2018-04-10 06:00:00,Speel Arm Balcony,OVC,RA,4.2,7.1,6.9,28.0,0.0,N,2.3,6.5,1.0
1962,2018-04-10 06:00:00,SS Creek DOT,OVC,RA,3.8,8.6,4.0,0.0,0.0,NW,2.8,6.1,1.0
1964,2018-04-10 06:00:00,4-4 Diverter,OVC,RA,4.8,9.1,4.8,62.0,0.0,NNE,1.1,3.3,1.0
1967,2018-04-11 06:00:00,Mt Roberts Tram,BKN,NO,3.2,7.7,4.0,118.0,0.0,SSE,0.3,3.6,1.0
1968,2018-04-11 06:00:00,Speel Arm Balcony,SCT,NO,4.6,9.5,4.6,22.0,0.0,WSW,1.4,8.6,1.0
1969,2018-04-11 06:00:00,SS Creek DOT,BKN,RA,3.8,12.4,5.0,0.0,0.0,ESE,2.5,12.5,1.0
1971,2018-04-11 06:00:00,4-4 Diverter,SCT,NO,4.5,13.9,8.5,57.0,0.0,NW,0.6,9.5,1.0
1974,2018-04-13 06:00:00,Mt Roberts Tram,OVC,NO,1.3,5.8,3.7,110.8,0.0,NNW,0.2,2.0,0.0
1975,2018-04-13 06:00:00,Speel Arm Balcony,OVC,NO,3.8,6.4,4.1,18.0,0.0,NNW,1.3,4.6,0.0
1976,2018-04-13 06:00:00,SS Creek DOT,OVC,NO,3.3,10.3,3.3,0.0,0.0,N,0.0,7.8,0.0
1977,2018-04-13 06:00:00,4-4 Diverter,CLR,NO,2.5,15.1,2.7,49.0,0.0,NNW,0.3,2.5,0.0
1980,2018-04-12 06:00:00,Mt Roberts Tram,OVC,RA,1.3,9.1,1.3,114.2,0.0,E,0.0,2.6,1.0
1981,2018-04-12 06:00:00,Speel Arm Balcony,OVC,RA,3.9,9.4,4.4,19.0,0.0,SW,2.4,9.0,1.0
1982,2018-04-12 06:00:00,SS Creek DOT,OVC,RA,4.9,13.9,6.0,0.0,0.0,SE,3.6,9.7,1.0
1983,2018-04-12 06:00:00,4-4 Diverter,OVC,RA,6.5,17.9,8.0,51.0,0.0,SW,0.3,5.4,1.0
1986,2018-04-16 06:00:00,Mt Roberts Tram,FEW,NO,1.0,6.8,1.1,102.7,0.0,NNW,0.6,1.8,0.0
1987,2018-04-16 06:00:00,Speel Arm Balcony,FEW,NO,1.2,6.7,1.2,12.0,0.0,NNW,1.1,2.8,0.0
1988,2018-04-16 06:00:00,SS Creek DOT,FEW,NO,0.3,12.0,4.9,0.0,0.0,WSW,1.4,7.2,0.0
1989,2018-04-16 06:00:00,4-4 Diverter,FEW,NO,2.0,14.0,5.0,41.0,0.0,N,1.1,3.4,0.0
1992,2018-04-15 06:00:00,Mt Roberts Tram,FEW,NO,0.7,5.1,1.1,105.1,0.0,N,0.0,0.9,0.0
1993,2018-04-15 06:00:00,Speel Arm Balcony,FEW,NO,1.8,6.2,2.9,14.0,0.0,WNW,1.2,3.7,0.0
1995,2018-04-15 06:00:00,4-4 Diverter,FEW,NO,2.0,11.0,2.0,43.0,0.0,SW,0.2,2.5,0.0
1998,2018-04-14 06:00:00,Mt Roberts Tram,OVC,RA,0.7,6.3,0.7,108.5,0.0,NNW,0.0,2.7,0.0
1999,2018-04-14 06:00:00,Speel Arm Balcony,OVC,NO,1.4,8.5,1.8,17.0,0.0,S,2.2,5.4,0.0
2001,2018-04-14 06:00:00,4-4 Diverter,OVC,NO,2.7,14.2,4.5,46.0,0.0,NNW,0.0,3.7,0.0
2004,2018-04-17 06:00:00,Mt Roberts Tram,CLR,NO,-2.2,3.0,-2.2,100.6,0.0,SSE,0.0,2.1,0.0
2005,2018-04-17 06:00:00,Speel Arm Balcony,CLR,NO,0.3,6.3,0.6,8.0,0.0,SW,0.5,4.6,0.0
2006,2018-04-17 06:00:00,SS Creek DOT,CLR,NO,-1.5,8.8,-1.5,0.0,0.0,N,0.0,8.3,0.0
2008,2018-04-17 06:00:00,4-4 Diverter,CLR,NO,-0.3,11.1,-0.3,39.0,0.0,NW,0.0,3.5,0.0
2011,2018-04-18 06:00:00,Mt Roberts Tram,X,SN,-2.2,5.4,-0.1,95.6,1.0,NNW,0.0,1.1,0.0
2013,2018-04-18 06:00:00,SS Creek DOT,OVC,RA,-1.5,8.0,3.8,0.0,0.0,N,0.0,5.3,0.0
2015,2018-04-18 06:00:00,4-4 Diverter,X,RS,-0.3,17.6,4.7,38.0,1.0,SSW,0.9,3.4,0.0
2018,2018-04-19 06:00:00,Mt Roberts Tram,X,SN,-0.1,1.8,0.4,426.7,9.0,N,0.0,1.5,0.0
2019,2018-04-19 06:00:00,Speel Arm Balcony,X,SN,0.2,1.9,1.3,26.0,22.0,S,1.4,6.6,0.0
2022,2018-04-19 06:00:00,4-4 Diverter,X,RS,1.2,5.3,1.5,36.0,4.0,N,0.0,5.0,0.0
2025,2018-04-20 06:00:00,Mt Roberts Tram,X,SN,0.3,2.7,0.3,106.1,3.0,N,0.0,1.4,0.0
2026,2018-04-20 06:00:00,Speel Arm Balcony,X,SN,0.2,2.8,0.3,25.0,2.0,SSW,2.3,9.3,0.0
2027,2018-04-20 06:00:00,SS Creek DOT,OVC,RA,4.0,6.2,4.2,0.0,0.0,SE,2.5,14.2,0.0
2029,2018-04-20 06:00:00,4-4 Diverter,X,RS,1.4,6.2,2.9,37.0,0.0,E,0.7,5.5,0.0
2032,2018-10-08 06:00:00,Mt Roberts Tram,X,RA,5.4,8.0,6.0,0.0,0.0,N,0.0,1.1,0.0
2034,2018-10-08 06:00:00,SS Creek DOT,OVC,RA,5.1,8.6,7.5,0.0,0.0,NNW,0.3,2.5,0.0
2035,2018-10-08 06:00:00,Snettisham Dorm,OVC,RA,5.2,9.3,7.1,0.0,0.0,N,0.0,4.6,0.0
2036,2018-10-08 06:00:00,4-4 Diverter,X,RA,8.4,13.0,9.4,0.0,0.0,SSW,0.2,2.3,0.0
2037,2018-10-09 06:00:00,Mt Roberts Tram,FEW,NO,3.5,7.2,3.5,0.0,0.0,N,0.7,2.7,0.0
2038,2018-10-09 06:00:00,Speel Arm Balcony,FEW,NO,3.2,7.4,3.2,0.0,0.0,N,2.3,7.9,0.0
2039,2018-10-09 06:00:00,SS Creek DOT,FEW,NO,3.7,11.4,5.4,0.0,0.0,SE,1.4,11.1,0.0
2040,2018-10-09 06:00:00,Snettisham Dorm,FEW,NO,0.0,12.6,2.6,0.0,0.0,NNE,5.3,8.1,0.0
2041,2018-10-09 06:00:00,4-4 Diverter,FEW,NO,8.9,17.8,11.3,0.0,0.0,NNE,1.8,6.6,0.0
2042,2018-10-11 06:00:00,Mt Roberts Tram,X,RA,2.5,6.4,5.1,0.0,0.0,NNE,0.0,1.6,0.0
2043,2018-10-11 06:00:00,Speel Arm Balcony,X,RA,2.9,6.3,5.7,0.0,0.0,SW,1.2,5.4,0.0
2044,2018-10-11 06:00:00,SS Creek DOT,OVC,RA,1.4,7.6,7.4,0.0,0.0,ESE,1.4,6.4,0.0
2045,2018-10-11 06:00:00,Snettisham Dorm,OVC,RA,1.6,6.1,4.4,0.0,0.0,N,0.3,5.6,0.0
2046,2018-10-11 06:00:00,4-4 Diverter,X,RA,3.5,13.8,8.1,0.0,0.0,SSW,0.1,1.8,0.0
2049,2018-10-12 06:00:00,Mt Roberts Tram,OVC,RA,3.9,6.2,4.7,0.0,0.0,ESE,0.0,1.0,0.0
2050,2018-10-12 06:00:00,Speel Arm Balcony,X,RA,4.5,6.3,4.8,0.0,0.0,SSW,2.3,6.8,0.0
2051,2018-10-12 06:00:00,SS Creek DOT,OVC,RA,5.7,8.1,5.7,0.0,0.0,SE,1.4,4.4,0.0
2052,2018-10-12 06:00:00,Snettisham Dorm,OVC,RA,4.4,7.0,6.1,0.0,0.0,NW,0.7,2.8,0.0
2053,2018-10-12 06:00:00,4-4 Diverter,X,RA,7.1,15.3,12.5,0.0,0.0,SSW,1.0,3.2,0.0
2056,2018-10-16 06:00:00,Mt Roberts Tram,OVC,NO,6.1,9.4,9.4,0.0,0.0,ESE,0.3,1.7,0.0
2057,2018-10-16 06:00:00,Speel Arm Balcony,BKN,NO,6.8,12.8,12.8,0.0,0.0,SSW,3.3,8.0,0.0
2058,2018-10-16 06:00:00,SS Creek DOT,OVC,NO,6.6,14.2,14.2,0.0,0.0,ESE,2.5,11.9,0.0
2059,2018-10-16 06:00:00,Snettisham Dorm,X,NO,3.3,11.8,4.2,0.0,0.0,N,2.3,13.4,0.0
2060,2018-10-16 06:00:00,4-4 Diverter,BKN,NO,8.3,26.5,8.3,0.0,0.0,NNW,0.3,3.3,0.0
2063,2018-10-15 06:00:00,Mt Roberts Tram,X,RA,5.9,7.1,6.4,0.0,0.0,E,0.4,2.2,0.0
2065,2018-10-15 06:00:00,SS Creek DOT,OVC,RA,9.5,10.9,9.9,0.0,0.0,ESE,5.8,13.9,0.0
2066,2018-10-15 06:00:00,Snettisham Dorm,OVC,RA,9.7,12.6,10.5,0.0,0.0,WSW,6.1,17.2,0.0
2067,2018-10-15 06:00:00,4-4 Diverter,X,RA,9.3,21.2,12.3,0.0,0.0,ENE,0.7,8.3,0.0
2070,2018-10-14 06:00:00,Mt Roberts Tram,X,RA,4.9,5.9,5.9,0.0,0.0,E,0.4,1.7,0.0
2071,2018-10-14 06:00:00,Speel Arm Balcony,X,RA,5.2,6.5,6.2,0.0,0.0,NNW,1.7,7.5,0.0
2072,2018-10-14 06:00:00,SS Creek DOT,OVC,RA,7.3,10.4,9.7,0.0,0.0,SE,6.9,13.0,0.0
2073,2018-10-14 06:00:00,Snettisham Dorm,X,RA,6.6,10.5,9.7,0.0,0.0,W,5.0,12.4,0.0
2074,2018-10-14 06:00:00,4-4 Diverter,X,RA,8.8,12.9,9.3,0.0,0.0,E,0.7,4.1,0.0
2077,2018-10-13 06:00:00,Mt Roberts Tram,OVC,RA,4.7,6.2,5.2,0.0,0.0,ENE,0.1,0.6,0.0
2078,2018-10-13 06:00:00,Speel Arm Balcony,OVC,RA,4.8,6.9,6.1,0.0,0.0,SSW,1.5,4.1,0.0
2079,2018-10-13 06:00:00,SS Creek DOT,CLR,RA,5.8,9.1,7.3,0.0,0.0,SE,1.9,3.9,0.0
2080,2018-10-13 06:00:00,Snettisham Dorm,OVC,RA,6.0,9.2,6.6,0.0,0.0,NNE,1.6,2.8,0.0
2081,2018-10-13 06:00:00,4-4 Diverter,OVC,RA,10.8,13.6,11.7,0.0,0.0,NNW,0.0,2.3,0.0
2084,2018-10-10 06:00:00,Mt Roberts Tram,OVC,NO,2.7,5.7,2.7,0.0,0.0,SSE,0.0,2.1,0.0
2085,2018-10-10 06:00:00,Speel Arm Balcony,OVC,NO,2.8,4.9,3.2,0.0,0.0,NW,0.7,5.9,0.0
2086,2018-10-10 06:00:00,SS Creek DOT,OVC,NO,1.8,9.3,1.9,0.0,0.0,NNW,0.3,2.8,0.0
2087,2018-10-10 06:00:00,Snettisham Dorm,OVC,NO,1.6,10.7,2.4,0.0,0.0,ENE,2.5,7.8,0.0
2088,2018-10-10 06:00:00,4-4 Diverter,OVC,NO,7.0,25.3,13.8,0.0,0.0,WNW,0.4,4.8,0.0
2091,2018-10-07 06:00:00,Mt Roberts Tram,BKN,NO,4.9,6.1,5.4,0.0,0.0,SE,0.0,0.6,0.0
2092,2018-10-07 06:00:00,Speel Arm Balcony,CLR,NO,4.7,6.2,6.0,0.0,0.0,NW,1.0,4.0,0.0
